step,reward
2620,14.0
2630,10.0
2641,11.0
2652,11.0
2661,9.0
2670,9.0
2679,9.0
2691,12.0
2699,8.0
2709,10.0
2720,11.0
2731,11.0
2740,9.0
2751,11.0
2764,13.0
2775,11.0
2786,11.0
2797,11.0
2809,12.0
2819,10.0
2830,11.0
2843,13.0
2855,12.0
2867,12.0
2876,9.0
2886,10.0
2895,9.0
2905,10.0
2915,10.0
2928,13.0
2939,11.0
2952,13.0
2962,10.0
2970,8.0
2984,14.0
2999,15.0
3008,9.0
3026,18.0
3061,35.0
3071,10.0
3080,9.0
3090,10.0
3116,26.0
3136,20.0
3152,16.0
3168,16.0
3190,22.0
3213,23.0
3240,27.0
3268,28.0
3290,22.0
3326,36.0
3361,35.0
3406,45.0
3425,19.0
3443,18.0
3472,29.0
3496,24.0
3522,26.0
3542,20.0
3565,23.0
3590,25.0
3615,25.0
3642,27.0
3661,19.0
3696,35.0
3733,37.0
3762,29.0
3797,35.0
3834,37.0
3864,30.0
3896,32.0
3926,30.0
3956,30.0
3994,38.0
4025,31.0
4047,22.0
4072,25.0
4111,39.0
4133,22.0
4182,49.0
4204,22.0
4237,33.0
4259,22.0
4287,28.0
4313,26.0
4336,23.0
4365,29.0
4386,21.0
4411,25.0
4430,19.0
4460,30.0
4490,30.0
4524,34.0
4553,29.0
4582,29.0
4601,19.0
4630,29.0
4662,32.0
4682,20.0
4714,32.0
4768,54.0
4819,51.0
4866,47.0
4888,22.0
4913,25.0
4933,20.0
4955,22.0
4981,26.0
5009,28.0
5035,26.0
5058,23.0
5091,33.0
5116,25.0
5154,38.0
5223,69.0
5245,22.0
5260,15.0
5281,21.0
5300,19.0
5336,36.0
5425,89.0
5476,51.0
5530,54.0
5556,26.0
5584,28.0
5603,19.0
5633,30.0
5653,20.0
5683,30.0
5710,27.0
5731,21.0
5778,47.0
5842,64.0
5865,23.0
5886,21.0
5937,51.0
5966,29.0
6001,35.0
6052,51.0
6086,34.0
6178,92.0
6249,71.0
6300,51.0
6350,50.0
6386,36.0
6434,48.0
6485,51.0
6512,27.0
6540,28.0
6585,45.0
6641,56.0
6686,45.0
6755,69.0
6822,67.0
6948,126.0
7090,142.0
7149,59.0
7179,30.0
7235,56.0
7286,51.0
7327,41.0
7347,20.0
7394,47.0
7445,51.0
7490,45.0
7537,47.0
7582,45.0
7625,43.0
7662,37.0
7716,54.0
7761,45.0
7838,77.0
7859,21.0
7882,23.0
7931,49.0
7948,17.0
7965,17.0
7990,25.0
8018,28.0
8107,89.0
8180,73.0
8341,161.0
8420,79.0
8503,83.0
8595,92.0
8671,76.0
8732,61.0
8786,54.0
8812,26.0
8852,40.0
8912,60.0
8957,45.0
9026,69.0
9057,31.0
9145,88.0
9246,101.0
9261,15.0
9292,31.0
9326,34.0
9369,43.0
9511,142.0
9582,71.0
9644,62.0
9672,28.0
9712,40.0
9739,27.0
9842,103.0
9989,147.0
10020,31.0
10051,31.0
10100,49.0
10160,60.0
10305,145.0
10328,23.0
10351,23.0
10399,48.0
10444,45.0
10471,27.0
10588,117.0
10629,41.0
10680,51.0
10754,74.0
10798,44.0
10875,77.0
10937,62.0
10997,60.0
11123,126.0
11195,72.0
11233,38.0
11282,49.0
11422,140.0
11542,120.0
11650,108.0
11747,97.0
11813,66.0
11877,64.0
11960,83.0
12039,79.0
12074,35.0
12148,74.0
12218,70.0
12334,116.0
12388,54.0
12456,68.0
12488,32.0
12539,51.0
12573,34.0
12621,48.0
12685,64.0
12784,99.0
12862,78.0
12954,92.0
12985,31.0
13003,18.0
13043,40.0
13164,121.0
13254,90.0
13357,103.0
13435,78.0
13541,106.0
13695,154.0
13784,89.0
13885,101.0
13920,35.0
13971,51.0
14084,113.0
14170,86.0
14222,52.0
14345,123.0
14386,41.0
14458,72.0
14597,139.0
14698,101.0
14788,90.0
14827,39.0
14888,61.0
14959,71.0
15103,144.0
15212,109.0
15297,85.0
15374,77.0
15468,94.0
15543,75.0
15631,88.0
15889,258.0
15989,100.0
16074,85.0
16170,96.0
16294,124.0
16353,59.0
16425,72.0
16523,98.0
16633,110.0
16774,141.0
16843,69.0
16916,73.0
16985,69.0
17056,71.0
17082,26.0
17131,49.0
17207,76.0
17284,77.0
17367,83.0
17447,80.0
17534,87.0
17551,17.0
17567,16.0
17632,65.0
17722,90.0
17852,130.0
17961,109.0
17991,30.0
18089,98.0
18169,80.0
18257,88.0
18277,20.0
18298,21.0
18389,91.0
18474,85.0
18565,91.0
18671,106.0
18775,104.0
18874,99.0
19013,139.0
19153,140.0
19286,133.0
19401,115.0
19576,175.0
19717,141.0
19860,143.0
20036,176.0
20128,92.0
20229,101.0
20335,106.0
20455,120.0
20551,96.0
20691,140.0
20786,95.0
20867,81.0
21011,144.0
21185,174.0
21518,333.0
21760,242.0
21904,144.0
22017,113.0
22181,164.0
22326,145.0
22406,80.0
22679,273.0
22935,256.0
23160,225.0
23424,264.0
23752,328.0
23776,24.0
23788,12.0
23811,23.0
23867,56.0
24127,260.0
24216,89.0
24497,281.0
24773,276.0
25039,266.0
25116,77.0
25126,10.0
25136,10.0
25146,10.0
25154,8.0
25165,11.0
25175,10.0
25197,22.0
25207,10.0
25216,9.0
25226,10.0
25234,8.0
25243,9.0
25252,9.0
25262,10.0
25271,9.0
25282,11.0
25291,9.0
25301,10.0
25310,9.0
25320,10.0
25329,9.0
25339,10.0
25349,10.0
25361,12.0
25370,9.0
25379,9.0
25388,9.0
25396,8.0
25406,10.0
25418,12.0
25427,9.0
25437,10.0
25447,10.0
25458,11.0
25469,11.0
25478,9.0
25487,9.0
25497,10.0
25698,201.0
25730,32.0
25977,247.0
26258,281.0
26753,495.0
26980,227.0
27294,314.0
27428,134.0
27458,30.0
27563,105.0
27800,237.0
27922,122.0
28255,333.0
28511,256.0
28762,251.0
28948,186.0
29212,264.0
29416,204.0
29832,416.0
30019,187.0
30169,150.0
30377,208.0
30581,204.0
30793,212.0
30994,201.0
31182,188.0
31490,308.0
31683,193.0
31871,188.0
32060,189.0
32313,253.0
32509,196.0
32671,162.0
32793,122.0
32919,126.0
33157,238.0
33366,209.0
33542,176.0
33694,152.0
33843,149.0
34048,205.0
34308,260.0
34502,194.0
34668,166.0
34829,161.0
34997,168.0
35156,159.0
35316,160.0
35476,160.0
35632,156.0
35799,167.0
35983,184.0
36142,159.0
36316,174.0
36494,178.0
36647,153.0
36825,178.0
37020,195.0
37255,235.0
37450,195.0
37612,162.0
37845,233.0
37997,152.0
38147,150.0
38286,139.0
38446,160.0
38651,205.0
38830,179.0
38979,149.0
39114,135.0
39288,174.0
39422,134.0
39609,187.0
39770,161.0
39904,134.0
40038,134.0
40231,193.0
40373,142.0
40516,143.0
40681,165.0
40834,153.0
41061,227.0
41256,195.0
41431,175.0
41620,189.0
41800,180.0
42015,215.0
42236,221.0
42604,368.0
42771,167.0
42976,205.0
43169,193.0
43318,149.0
43459,141.0
43605,146.0
43735,130.0
43912,177.0
44106,194.0
44293,187.0
44489,196.0
44672,183.0
44833,161.0
45013,180.0
45222,209.0
45385,163.0
45596,211.0
45838,242.0
46089,251.0
46328,239.0
46513,185.0
46769,256.0
47070,301.0
47297,227.0
47541,244.0
47790,249.0
47946,156.0
48193,247.0
48364,171.0
48550,186.0
48722,172.0
48925,203.0
49111,186.0
49404,293.0
49579,175.0
49780,201.0
49996,216.0
50215,219.0
50224,9.0
50232,8.0
50243,11.0
50253,10.0
50261,8.0
50270,9.0
50280,10.0
50290,10.0
50299,9.0
50308,9.0
50316,8.0
50325,9.0
50335,10.0
50345,10.0
50356,11.0
50366,10.0
50375,9.0
50386,11.0
50395,9.0
50403,8.0
50412,9.0
50421,9.0
50433,12.0
50442,9.0
50451,9.0
50461,10.0
50472,11.0
50480,8.0
50488,8.0
50497,9.0
50506,9.0
50515,9.0
50525,10.0
50533,8.0
50542,9.0
50551,9.0
50560,9.0
50569,9.0
50577,8.0
50587,10.0
50596,9.0
50606,10.0
50614,8.0
50624,10.0
50634,10.0
50645,11.0
50654,9.0
50665,11.0
50675,10.0
50684,9.0
50692,8.0
50702,10.0
50712,10.0
50722,10.0
50734,12.0
50744,10.0
50752,8.0
50762,10.0
50771,9.0
50781,10.0
50790,9.0
50800,10.0
50810,10.0
50819,9.0
50828,9.0
50840,12.0
50848,8.0
50858,10.0
50867,9.0
50877,10.0
50887,10.0
50896,9.0
50905,9.0
50915,10.0
50925,10.0
50934,9.0
50944,10.0
50953,9.0
50964,11.0
50974,10.0
50983,9.0
50991,8.0
50999,8.0
51010,11.0
51019,9.0
51028,9.0
51037,9.0
51047,10.0
51058,11.0
51069,11.0
51079,10.0
51088,9.0
51097,9.0
51107,10.0
51118,11.0
51128,10.0
51140,12.0
51149,9.0
51157,8.0
51166,9.0
51175,9.0
51184,9.0
51193,9.0
51204,11.0
51214,10.0
51228,14.0
51238,10.0
51248,10.0
51258,10.0
51267,9.0
51277,10.0
51286,9.0
51296,10.0
51305,9.0
51315,10.0
51324,9.0
51333,9.0
51342,9.0
51352,10.0
51362,10.0
51372,10.0
51382,10.0
51391,9.0
51400,9.0
51410,10.0
51418,8.0
51429,11.0
51437,8.0
51446,9.0
51455,9.0
51464,9.0
51474,10.0
51483,9.0
51494,11.0
51504,10.0
51514,10.0
51523,9.0
51532,9.0
51541,9.0
51551,10.0
51560,9.0
51571,11.0
51580,9.0
51588,8.0
51597,9.0
51606,9.0
51615,9.0
51624,9.0
51634,10.0
51645,11.0
51653,8.0
51663,10.0
51673,10.0
51682,9.0
51692,10.0
51702,10.0
51711,9.0
51722,11.0
51733,11.0
51741,8.0
51751,10.0
51761,10.0
51771,10.0
51780,9.0
51790,10.0
51800,10.0
51812,12.0
51822,10.0
51832,10.0
51842,10.0
51850,8.0
51861,11.0
51873,12.0
51883,10.0
51893,10.0
51902,9.0
51910,8.0
51919,9.0
51929,10.0
51938,9.0
51949,11.0
51959,10.0
51967,8.0
51977,10.0
51988,11.0
51997,9.0
52005,8.0
52015,10.0
52024,9.0
52034,10.0
52045,11.0
52054,9.0
52063,9.0
52072,9.0
52083,11.0
52093,10.0
52103,10.0
52113,10.0
52123,10.0
52133,10.0
52143,10.0
52152,9.0
52162,10.0
52171,9.0
52182,11.0
52192,10.0
52201,9.0
52211,10.0
52221,10.0
52230,9.0
52240,10.0
52248,8.0
52257,9.0
52267,10.0
52277,10.0
52287,10.0
52295,8.0
52308,13.0
52321,13.0
52335,14.0
52347,12.0
52361,14.0
52379,18.0
52393,14.0
52404,11.0
52438,34.0
52448,10.0
52460,12.0
52471,11.0
52485,14.0
52527,42.0
52537,10.0
52545,8.0
52554,9.0
52564,10.0
52574,10.0
52583,9.0
52593,10.0
52603,10.0
52614,11.0
52623,9.0
52640,17.0
52648,8.0
52658,10.0
52667,9.0
52677,10.0
52687,10.0
52695,8.0
52704,9.0
52713,9.0
52722,9.0
52732,10.0
52741,9.0
52751,10.0
52760,9.0
52770,10.0
52784,14.0
52847,63.0
52857,10.0
52866,9.0
52876,10.0
52886,10.0
52897,11.0
52906,9.0
52915,9.0
52925,10.0
52938,13.0
52947,9.0
52956,9.0
52966,10.0
52976,10.0
52985,9.0
52995,10.0
53005,10.0
53016,11.0
53026,10.0
53036,10.0
53046,10.0
53055,9.0
53065,10.0
53075,10.0
53085,10.0
53095,10.0
53105,10.0
53115,10.0
53124,9.0
53133,9.0
53142,9.0
53152,10.0
53162,10.0
53171,9.0
53180,9.0
53191,11.0
53200,9.0
53208,8.0
53218,10.0
53229,11.0
53238,9.0
53248,10.0
53257,9.0
53267,10.0
53277,10.0
53286,9.0
53295,9.0
53306,11.0
53316,10.0
53326,10.0
53335,9.0
53345,10.0
53356,11.0
53365,9.0
53374,9.0
53383,9.0
53395,12.0
53406,11.0
53416,10.0
53426,10.0
53437,11.0
53447,10.0
53457,10.0
53467,10.0
53475,8.0
53485,10.0
53495,10.0
53504,9.0
53513,9.0
53523,10.0
53532,9.0
53543,11.0
53553,10.0
53565,12.0
53576,11.0
53586,10.0
53595,9.0
53604,9.0
53615,11.0
53627,12.0
53637,10.0
53646,9.0
53654,8.0
53664,10.0
53675,11.0
53683,8.0
53694,11.0
53704,10.0
53715,11.0
53725,10.0
53735,10.0
53743,8.0
53752,9.0
53763,11.0
53771,8.0
53780,9.0
53788,8.0
53798,10.0
53807,9.0
53820,13.0
53830,10.0
53839,9.0
53848,9.0
53858,10.0
53871,13.0
53879,8.0
53889,10.0
53898,9.0
53908,10.0
53921,13.0
53930,9.0
53940,10.0
53951,11.0
53961,10.0
53971,10.0
53980,9.0
53990,10.0
53999,9.0
54009,10.0
54019,10.0
54028,9.0
54037,9.0
54047,10.0
54058,11.0
54066,8.0
54076,10.0
54086,10.0
54095,9.0
54104,9.0
54114,10.0
54123,9.0
54134,11.0
54143,9.0
54153,10.0
54163,10.0
54174,11.0
54184,10.0
54193,9.0
54202,9.0
54212,10.0
54225,13.0
54235,10.0
54245,10.0
54253,8.0
54263,10.0
54271,8.0
54282,11.0
54291,9.0
54300,9.0
54310,10.0
54318,8.0
54327,9.0
54335,8.0
54343,8.0
54354,11.0
54363,9.0
54373,10.0
54382,9.0
54391,9.0
54401,10.0
54412,11.0
54420,8.0
54430,10.0
54439,9.0
54447,8.0
54456,9.0
54464,8.0
54474,10.0
54484,10.0
54492,8.0
54502,10.0
54512,10.0
54522,10.0
54532,10.0
54545,13.0
54555,10.0
54565,10.0
54575,10.0
54583,8.0
54592,9.0
54603,11.0
54612,9.0
54620,8.0
54629,9.0
54638,9.0
54648,10.0
54656,8.0
54665,9.0
54675,10.0
54685,10.0
54694,9.0
54704,10.0
54714,10.0
54724,10.0
54734,10.0
54745,11.0
54755,10.0
54765,10.0
54774,9.0
54783,9.0
54792,9.0
54801,9.0
54810,9.0
54819,9.0
54827,8.0
54838,11.0
54849,11.0
54859,10.0
54869,10.0
54880,11.0
54890,10.0
54898,8.0
54907,9.0
54918,11.0
54927,9.0
54937,10.0
54946,9.0
54956,10.0
54964,8.0
54973,9.0
54984,11.0
54994,10.0
55006,12.0
55016,10.0
55116,100.0
55152,36.0
55181,29.0
55202,21.0
55225,23.0
55242,17.0
55262,20.0
55279,17.0
55293,14.0
55310,17.0
55322,12.0
55333,11.0
55344,11.0
55357,13.0
55373,16.0
55387,14.0
55403,16.0
55414,11.0
55424,10.0
55443,19.0
55457,14.0
55469,12.0
55483,14.0
55500,17.0
55526,26.0
55543,17.0
55559,16.0
55580,21.0
55623,43.0
55686,63.0
55728,42.0
55771,43.0
55820,49.0
55861,41.0
55911,50.0
55959,48.0
56033,74.0
56066,33.0
56106,40.0
56144,38.0
56162,18.0
56182,20.0
56204,22.0
56266,62.0
56314,48.0
56338,24.0
56360,22.0
56380,20.0
56395,15.0
56410,15.0
56432,22.0
56455,23.0
56477,22.0
56509,32.0
56545,36.0
56587,42.0
56655,68.0
56817,162.0
57031,214.0
57100,69.0
57136,36.0
57181,45.0
57224,43.0
57362,138.0
57573,211.0
57614,41.0
57651,37.0
57693,42.0
57718,25.0
57752,34.0
57778,26.0
57811,33.0
57843,32.0
57882,39.0
57938,56.0
57996,58.0
58088,92.0
58140,52.0
58193,53.0
58307,114.0
58359,52.0
58404,45.0
58586,182.0
58647,61.0
58705,58.0
58750,45.0
58816,66.0
58877,61.0
58917,40.0
58958,41.0
58997,39.0
59025,28.0
59061,36.0
59100,39.0
59144,44.0
59180,36.0
59208,28.0
59251,43.0
59306,55.0
59359,53.0
59444,85.0
59489,45.0
59536,47.0
59577,41.0
59680,103.0
59710,30.0
59742,32.0
59778,36.0
59825,47.0
59880,55.0
59943,63.0
59983,40.0
60012,29.0
60045,33.0
60078,33.0
60160,82.0
60198,38.0
60230,32.0
60262,32.0
60304,42.0
60336,32.0
60367,31.0
60409,42.0
60450,41.0
60482,32.0
60525,43.0
60558,33.0
60608,50.0
60642,34.0
60687,45.0
60729,42.0
60761,32.0
60786,25.0
60816,30.0
60839,23.0
60863,24.0
60886,23.0
60915,29.0
60952,37.0
60985,33.0
61022,37.0
61063,41.0
61091,28.0
61119,28.0
61149,30.0
61183,34.0
61205,22.0
61242,37.0
61286,44.0
61312,26.0
61341,29.0
61362,21.0
61392,30.0
61415,23.0
61435,20.0
61460,25.0
61487,27.0
61506,19.0
61529,23.0
61563,34.0
61586,23.0
61606,20.0
61627,21.0
61646,19.0
61666,20.0
61693,27.0
61724,31.0
61757,33.0
61797,40.0
61833,36.0
61865,32.0
61889,24.0
61924,35.0
61970,46.0
62041,71.0
62094,53.0
62137,43.0
62170,33.0
62210,40.0
62232,22.0
62265,33.0
62295,30.0
62330,35.0
62375,45.0
62409,34.0
62445,36.0
62480,35.0
62510,30.0
62547,37.0
62574,27.0
62618,44.0
62653,35.0
62707,54.0
62740,33.0
62774,34.0
62805,31.0
62841,36.0
62870,29.0
62908,38.0
62959,51.0
62998,39.0
63037,39.0
63083,46.0
63169,86.0
63203,34.0
63232,29.0
63259,27.0
63284,25.0
63302,18.0
63321,19.0
63346,25.0
63371,25.0
63394,23.0
63422,28.0
63450,28.0
63488,38.0
63508,20.0
63532,24.0
63561,29.0
63586,25.0
63606,20.0
63625,19.0
63656,31.0
63680,24.0
63709,29.0
63738,29.0
63757,19.0
63791,34.0
63815,24.0
63837,22.0
63868,31.0
63907,39.0
63939,32.0
63965,26.0
64005,40.0
64048,43.0
64080,32.0
64109,29.0
64152,43.0
64184,32.0
64245,61.0
64294,49.0
64344,50.0
64383,39.0
64414,31.0
64439,25.0
64464,25.0
64497,33.0
64528,31.0
64564,36.0
64603,39.0
64639,36.0
64681,42.0
64710,29.0
64752,42.0
64795,43.0
64848,53.0
64898,50.0
64959,61.0
65012,53.0
65069,57.0
65113,44.0
65151,38.0
65190,39.0
65238,48.0
65299,61.0
65358,59.0
65420,62.0
65480,60.0
65535,55.0
65587,52.0
65654,67.0
65714,60.0
65778,64.0
65838,60.0
65897,59.0
65946,49.0
66017,71.0
66102,85.0
66186,84.0
66290,104.0
66421,131.0
66519,98.0
66612,93.0
66700,88.0
66792,92.0
66878,86.0
66976,98.0
67170,194.0
67329,159.0
67611,282.0
67849,238.0
68232,383.0
68344,112.0
68462,118.0
68564,102.0
68659,95.0
68736,77.0
68857,121.0
68988,131.0
69096,108.0
69217,121.0
69316,99.0
69420,104.0
69513,93.0
69621,108.0
69747,126.0
69854,107.0
69962,108.0
70124,162.0
70482,358.0
70633,151.0
70782,149.0
71106,324.0
71218,112.0
71289,71.0
71383,94.0
71508,125.0
71692,184.0
71827,135.0
71935,108.0
72094,159.0
72166,72.0
72288,122.0
72404,116.0
72491,87.0
72602,111.0
72760,158.0
72913,153.0
73056,143.0
73218,162.0
73375,157.0
73518,143.0
73644,126.0
73783,139.0
73921,138.0
74327,406.0
74560,233.0
74740,180.0
74904,164.0
75071,167.0
75318,247.0
75692,374.0
75842,150.0
75963,121.0
76083,120.0
76221,138.0
76488,267.0
76896,408.0
77003,107.0
77185,182.0
77575,390.0
77742,167.0
77972,230.0
78134,162.0
78401,267.0
78759,358.0
79097,338.0
79429,332.0
79695,266.0
79972,277.0
80223,251.0
80534,311.0
80816,282.0
80982,166.0
81175,193.0
81675,500.0
82059,384.0
82559,500.0
82691,132.0
82994,303.0
83494,500.0
83994,500.0
84441,447.0
84736,295.0
85098,362.0
85359,261.0
85568,209.0
85745,177.0
85941,196.0
86295,354.0
86627,332.0
86878,251.0
87378,500.0
87588,210.0
87863,275.0
88114,251.0
88222,108.0
88347,125.0
88459,112.0
88568,109.0
88696,128.0
88841,145.0
89060,219.0
89215,155.0
89514,299.0
89655,141.0
89799,144.0
89937,138.0
90088,151.0
90201,113.0
90337,136.0
90461,124.0
90603,142.0
90717,114.0
90867,150.0
91016,149.0
91165,149.0
91308,143.0
91523,215.0
91651,128.0
91823,172.0
91999,176.0
92159,160.0
92347,188.0
92531,184.0
92695,164.0
92844,149.0
92984,140.0
93191,207.0
93406,215.0
93540,134.0
93710,170.0
93864,154.0
93992,128.0
94145,153.0
94293,148.0
94442,149.0
94601,159.0
94802,201.0
94962,160.0
95151,189.0
95312,161.0
95460,148.0
95616,156.0
95786,170.0
95951,165.0
96117,166.0
96296,179.0
96482,186.0
96676,194.0
96795,119.0
96822,27.0
96834,12.0
96865,31.0
96874,9.0
96883,9.0
96923,40.0
96982,59.0
97312,330.0
97454,142.0
97470,16.0
97609,139.0
97761,152.0
97861,100.0
97875,14.0
97889,14.0
97903,14.0
97917,14.0
97930,13.0
97942,12.0
97954,12.0
97968,14.0
97979,11.0
97991,12.0
98004,13.0
98015,11.0
98030,15.0
98140,110.0
98281,141.0
98377,96.0
98389,12.0
98399,10.0
98408,9.0
98417,9.0
98428,11.0
98438,10.0
98447,9.0
98457,10.0
98466,9.0
98476,10.0
98485,9.0
98495,10.0
98504,9.0
98514,10.0
98523,9.0
98531,8.0
98542,11.0
98551,9.0
98562,11.0
98571,9.0
98581,10.0
98590,9.0
98599,9.0
98609,10.0
98617,8.0
98625,8.0
98636,11.0
98645,9.0
98655,10.0
98666,11.0
98676,10.0
98685,9.0
98694,9.0
98705,11.0
98715,10.0
98726,11.0
98735,9.0
98745,10.0
98754,9.0
98766,12.0
98776,10.0
98786,10.0
98797,11.0
98807,10.0
98818,11.0
98828,10.0
98837,9.0
98846,9.0
98854,8.0
98863,9.0
98873,10.0
98882,9.0
98892,10.0
98904,12.0
98914,10.0
98924,10.0
98934,10.0
98944,10.0
98953,9.0
98961,8.0
98970,9.0
98980,10.0
98989,9.0
98998,9.0
99008,10.0
99016,8.0
99025,9.0
99035,10.0
99045,10.0
99054,9.0
99066,12.0
99075,9.0
99086,11.0
99096,10.0
99105,9.0
99115,10.0
99123,8.0
99135,12.0
99144,9.0
99154,10.0
99164,10.0
99174,10.0
99184,10.0
99193,9.0
99203,10.0
99213,10.0
99222,9.0
99232,10.0
99242,10.0
99253,11.0
99262,9.0
99272,10.0
99281,9.0
99290,9.0
99299,9.0
99308,9.0
99317,9.0
99326,9.0
99337,11.0
99346,9.0
99356,10.0
99366,10.0
99378,12.0
99387,9.0
99396,9.0
99404,8.0
99414,10.0
99423,9.0
99433,10.0
99443,10.0
99452,9.0
99460,8.0
99469,9.0
99478,9.0
99488,10.0
99496,8.0
99506,10.0
99518,12.0
99528,10.0
99539,11.0
99548,9.0
99558,10.0
99567,9.0
99577,10.0
99586,9.0
99597,11.0
99607,10.0
99616,9.0
99626,10.0
99636,10.0
99645,9.0
99653,8.0
99662,9.0
99671,9.0
99680,9.0
99689,9.0
99700,11.0
99709,9.0
99720,11.0
99728,8.0
99737,9.0
99748,11.0
99757,9.0
99765,8.0
99774,9.0
99783,9.0
99793,10.0
99803,10.0
99813,10.0
99822,9.0
99833,11.0
99843,10.0
99852,9.0
99861,9.0
99871,10.0
99880,9.0
99889,9.0
99900,11.0
99910,10.0
99919,9.0
99929,10.0
99939,10.0
99950,11.0
99960,10.0
99968,8.0
99977,9.0
99986,9.0
99998,12.0
100006,8.0
100015,9.0
100025,10.0
100034,9.0
100044,10.0
100054,10.0
100063,9.0
100073,10.0
100083,10.0
100093,10.0
100104,11.0
100112,8.0
100122,10.0
100133,11.0
100141,8.0
100150,9.0
100160,10.0
100170,10.0
100179,9.0
100188,9.0
100198,10.0
100207,9.0
100218,11.0
100227,9.0
100237,10.0
100253,16.0
100264,11.0
100273,9.0
100285,12.0
100295,10.0
100305,10.0
100318,13.0
100328,10.0
100337,9.0
100345,8.0
100355,10.0
100365,10.0
100375,10.0
100384,9.0
100394,10.0
100405,11.0
100415,10.0
100425,10.0
100435,10.0
100445,10.0
100455,10.0
100465,10.0
100474,9.0
100486,12.0
100494,8.0
100503,9.0
100514,11.0
100524,10.0
100535,11.0
100546,11.0
100557,11.0
100566,9.0
100574,8.0
100582,8.0
100590,8.0
100600,10.0
100611,11.0
100621,10.0
100630,9.0
100640,10.0
100649,9.0
100659,10.0
100670,11.0
100680,10.0
100688,8.0
100698,10.0
100709,11.0
100719,10.0
100727,8.0
100738,11.0
100746,8.0
100756,10.0
100767,11.0
100777,10.0
100786,9.0
100795,9.0
100805,10.0
100815,10.0
100825,10.0
100834,9.0
100843,9.0
100854,11.0
100863,9.0
100874,11.0
100884,10.0
100892,8.0
100904,12.0
100913,9.0
100923,10.0
100933,10.0
100943,10.0
100951,8.0
100960,9.0
100969,9.0
100979,10.0
100990,11.0
100998,8.0
101008,10.0
101017,9.0
101027,10.0
101037,10.0
101046,9.0
101055,9.0
101063,8.0
101073,10.0
101083,10.0
101093,10.0
101102,9.0
101112,10.0
101122,10.0
101133,11.0
101143,10.0
101153,10.0
101163,10.0
101174,11.0
101187,13.0
101196,9.0
101205,9.0
101214,9.0
101225,11.0
101234,9.0
101243,9.0
101253,10.0
101265,12.0
101275,10.0
101286,11.0
101296,10.0
101305,9.0
101317,12.0
101326,9.0
101335,9.0
101343,8.0
101353,10.0
101362,9.0
101371,9.0
101381,10.0
101391,10.0
101400,9.0
101409,9.0
101418,9.0
101426,8.0
101435,9.0
101444,9.0
101454,10.0
101463,9.0
101473,10.0
101482,9.0
101492,10.0
101502,10.0
101511,9.0
101520,9.0
101530,10.0
101539,9.0
101548,9.0
101558,10.0
101569,11.0
101580,11.0
101591,11.0
101601,10.0
101614,13.0
101624,10.0
101638,14.0
101652,14.0
101670,18.0
101681,11.0
101690,9.0
101703,13.0
